,37-39,37-39,37-39,37-53,37-53,37-53,39-53,39-53,39-53
direction,PD,PE,PN,PD,PE,PN,PD,PE,PN
timestamp,,,,,,,,,
0 days 00:00:23.720039,-3.8268877267837524,7.348742961883545,-51.86158275604248,-1.081006646156311,4.34270962079366,-12.583342611789703,2.7458810806274414,-3.0060333410898847,39.27824014425278
0 days 00:00:23.720046,-3.8285071849823,7.312291383743286,-51.94245529174805,-1.0813677310943604,4.3282740116119385,-12.5724495947361,2.7471394538879395,-2.9840173721313477,39.37000569701195
0 days 00:00:23.760014,-3.8300551772117615,7.264299988746643,-52.01656723022461,-1.081657350063324,4.3022985855738325,-12.554795980453491,2.7483978271484375,-2.9620014031728106,39.46177124977112
0 days 00:00:23.760062,-3.831168293952942,7.2242733637491865,-52.06137784322103,-1.0819469690322876,4.276323159535726,-12.537142366170883,2.7492213249206543,-2.947950204213461,39.52423547705015
0 days 00:00:23.799966,-3.8325215975443525,7.192591587702433,-52.112664222717285,-1.0824767748514812,4.258692582448324,-12.525964518388113,2.750044822692871,-2.9338990052541094,39.58669970432917
0 days 00:00:23.800001,-3.8338749011357622,7.16090981165568,-52.16395060221354,-1.0828477598371957,4.240493916329883,-12.515368893032981,2.7510271412985667,-2.920415895325797,39.64858170918056
0 days 00:00:23.800062,-3.8361775875091553,7.120789289474487,-52.24638080596924,-1.083218744822911,4.2222952502114435,-12.504773267677852,2.7529588426862444,-2.898494039263044,39.74160753829138
0 days 00:00:23.840000,-3.8380693793296814,7.071142911911011,-52.321056365966804,-1.083178835255759,4.194570728710719,-12.486422998564583,2.7548905440739224,-2.8765721832002913,39.83463336740222
0 days 00:00:23.840005,-3.839237332344055,7.029357512791951,-52.36427021026612,-1.0831389256886075,4.166846207209996,-12.468072729451317,2.7560984066554477,-2.8625113055819553,39.896197480814806
0 days 00:00:23.880018,-3.8396540880203247,6.961714903513591,-52.38950538635254,-1.0823478187833513,4.11326447554997,-12.431743792125157,2.7573062692369734,-2.8484504279636207,39.957761594227385
0 days 00:00:23.880032,-3.841251701116562,6.938839554786682,-52.44602704048157,-1.0827375692980632,4.104450004441397,-12.426701332841601,2.7585141318184987,-2.8343895503452847,40.019325707639965
0 days 00:00:23.899974,-3.8424866795539856,6.919846534729004,-52.48601198196411,-1.0831273198127747,4.095635533332825,-12.421658873558044,2.759359359741211,-2.824211001396179,40.06435310840607
0 days 00:00:23.900005,-3.8437216579914093,6.900853514671326,-52.525996923446655,-1.0834691481930867,4.0857762438910346,-12.417197576590947,2.7602525097983226,-2.815077270780291,40.10879934685571
0 days 00:00:23.900054,-3.844600359598796,6.886150042215983,-52.55179246266683,-1.0838109765733992,4.075916954449245,-12.412736279623848,2.7607893830253967,-2.810233087766738,40.13905618304298
0 days 00:00:23.920011,-3.844562729199727,6.8525863488515215,-52.56348196665446,-1.0832364729472568,4.0471974440983365,-12.394168947424207,2.7613262562524703,-2.805388904753185,40.16931301923025
0 days 00:00:23.920022,-3.8444130420684814,6.822266340255737,-52.57904100418091,-1.082549912588937,4.021721618516104,-12.379471148763384,2.7618631294795444,-2.800544721739633,40.19956985541752
0 days 00:00:23.960044,-3.8462103605270386,6.774529457092285,-52.65781211853027,-1.081863352230617,3.996245792933873,-12.364773350102562,2.7643470082964217,-2.7782836641584123,40.293038768427714
0 days 00:00:23.960046,-3.8485373258590707,6.738544225692749,-52.74477481842042,-1.0817064387457713,3.9825216191155572,-12.358267136982509,2.7668308871132994,-2.756022606577192,40.386507681437905
0 days 00:00:23.999977,-3.8507758378982544,6.702834844589233,-52.83152389526367,-1.0815495252609253,3.968797445297241,-12.351760923862457,2.769226312637329,-2.734037399291992,40.479762971401215
0 days 00:00:24.000007,-3.853014349937439,6.667125463485718,-52.918272972106934,-1.081393463271005,3.9543231214795798,-12.34562363794872,2.771620886666434,-2.712802342006138,40.572649334158214
0 days 00:00:24.000016,-3.8554455041885376,6.630992889404297,-53.00704765319824,-1.0812374012810841,3.939848797661918,-12.33948635203498,2.7742081029074535,-2.691144091742379,40.66756130116327
0 days 00:00:24.040013,-3.8573951125144967,6.580769062042236,-53.08600568771362,-1.0805997933660234,3.9112832205636163,-12.32353241954531,2.7767953191484733,-2.66948584147862,40.762473268168314
0 days 00:00:24.040069,-3.858610073725383,6.5394190947214765,-53.13092645009359,-1.0799621854509627,3.882717643465315,-12.307578487055642,2.77864788827442,-2.6567014512561618,40.823347963037946
0 days 00:00:24.079994,-3.8590963681538906,6.473097642262776,-53.160008112589516,-1.0785959107535228,3.829180581229074,-12.275785454681943,2.7805004574003678,-2.6439170610337026,40.88422265790757
0 days 00:00:24.080003,-3.8611956238746643,6.449950873851776,-53.21716547012329,-1.0788425973483493,3.818818203040532,-12.272068117346084,2.782353026526315,-2.631132670811244,40.94509735277721
0 days 00:00:24.099990,-3.86286461353302,6.430826306343079,-53.2583703994751,-1.0790892839431763,3.8084558248519897,-12.268350780010223,2.7837753295898438,-2.622370481491089,40.990019619464874
0 days 00:00:24.100004,-3.8645336031913757,6.411701738834381,-53.299575328826904,-1.079434028693608,3.7973380003656665,-12.265250146389008,2.785099574497768,-2.6143637384687146,41.0343251824379
0 days 00:00:24.100057,-3.865485429763794,6.397082249323527,-53.32622146606445,-1.0797787734440396,3.7862201758793423,-12.262149512767792,2.7857066563197543,-2.610862073444185,41.06407195329666
0 days 00:00:24.120020,-3.8658201694488525,6.364701588948567,-53.34086227416992,-1.0795064313071117,3.7573411805289134,-12.247043550014496,2.786313738141741,-2.607360408419654,41.093818724155426
0 days 00:00:24.120031,-3.866291642189026,6.33618551492691,-53.35916805267334,-1.079370822225298,3.7323267715317865,-12.23560255765915,2.786920819963728,-2.603858743395124,41.12356549501419
0 days 00:00:24.160010,-3.868680477142334,6.289881348609924,-53.44157409667969,-1.0792352131434848,3.707312362534659,-12.224161565303802,2.789445263998849,-2.582568986075265,41.217412531375885
0 days 00:00:24.160030,-3.8713945945103965,6.251921931902568,-53.529702822367355,-1.079424886476426,3.6906427031471614,-12.218443254629772,2.7919697080339705,-2.561279228755406,41.31125956773758
0 days 00:00:24.200008,-3.872742573420207,6.223201235135396,-53.58639272054037,-1.079614559809367,3.6739730437596636,-12.21272494395574,2.79312801361084,-2.5492281913757324,41.373667776584625
0 days 00:00:24.200020,-3.874090552330017,6.194480538368225,-53.64308261871338,-1.079952563558306,3.656923873083932,-12.207434237003328,2.7941379887717113,-2.537556665284293,41.43564838171005
0 days 00:00:24.200030,-3.875216563542684,6.161966482798258,-53.69717470804851,-1.0800685996101018,3.6360813436054045,-12.199545721213024,2.7951479639325822,-2.5258851391928534,41.49762898683548
0 days 00:00:24.240003,-3.879840652147929,6.094164093335469,-53.880688031514495,-1.0801846356618972,3.6152388141268776,-12.191657205422722,2.799656016486032,-2.478925279208592,41.68903082609177
0 days 00:00:24.240058,-3.8822035789489746,6.053228855133057,-53.966836929321296,-1.080300671713693,3.59439628464835,-12.183768689632418,2.8019029072352817,-2.4588325704847063,41.78306823968888
0 days 00:00:24.280002,-3.88382625579834,6.002717018127441,-54.047966003417976,-1.0796764578138078,3.5639771563666205,-12.170860350131989,2.804149797984532,-2.438739861760821,41.87710565328599
0 days 00:00:24.280042,-3.8835500081380205,5.969688177108765,-54.06477483113607,-1.0790522439139232,3.533558028084891,-12.157952010631561,2.8044977642240974,-2.4361301490238736,41.90682282050451
0 days 00:00:24.300008,-3.8841511011123657,5.95435647169749,-54.091791788736984,-1.079305370648702,3.5208360354105634,-12.155251801013947,2.804845730463664,-2.4335204362869263,41.93653998772304
0 days 00:00:24.300040,-3.884752194086711,5.939024766286214,-54.11880874633789,-1.0796017746130626,3.508487408359845,-12.153094112873077,2.805150419473648,-2.4305373579263687,41.96571463346481
0 days 00:00:24.300061,-3.8853286504745483,5.923409342765808,-54.147525787353516,-1.079898178577423,3.496138781309128,-12.150936424732208,2.8054304718971252,-2.4272705614566803,41.99658936262131
0 days 00:00:24.319988,-3.8852440118789673,5.885049104690552,-54.16328525543213,-1.0795334875583649,3.46104533970356,-12.135821163654327,2.8057105243206024,-2.424003764986992,42.0274640917778
0 days 00:00:24.320033,-3.8851762413978577,5.858705222606659,-54.18708944320679,-1.079185664653778,3.4379682540893555,-12.128750622272491,2.8059905767440796,-2.4207369685173035,42.058338820934296
0 days 00:00:24.360019,-3.8869850635528564,5.815754771232605,-54.27513122558594,-1.0788378417491913,3.414891168475151,-12.121680080890656,2.808147221803665,-2.400863602757454,42.15345114469528
0 days 00:00:24.360042,-3.889224350452423,5.783301413059235,-54.36881875991821,-1.0789204835891724,3.4023111760616302,-12.120255291461945,2.8103038668632507,-2.3809902369976044,42.24856346845627
0 days 00:00:24.400030,-3.894276738166809,5.726178169250488,-54.56060314178467,-1.0790031254291534,3.3897311836481094,-12.118830502033234,2.8152736127376556,-2.336446985602379,42.441772639751434
0 days 00:00:24.400033,-3.895516177018483,5.7026343544324245,-54.623296896616615,-1.0790857672691345,3.3771511912345886,-12.117405712604523,2.8164304097493487,-2.3254831631978354,42.50589118401209
0 days 00:00:24.400046,-3.896755615870158,5.679090539614359,-54.68599065144857,-1.0792998671531677,3.3644453436136246,-12.116509445011616,2.8174557487169904,-2.314645196000735,42.569481206436954
0 days 00:00:24.440012,-3.897541582584381,5.640816271305084,-54.74195957183838,-1.0790604948997498,3.3370090425014496,-12.10888834297657,2.8184810876846313,-2.3038072288036346,42.63307122886181
0 days 00:00:24.440054,-3.899617314338684,5.594462990760803,-54.82987976074219,-1.0788211226463318,3.3095727413892746,-12.101267240941525,2.8207961916923523,-2.2848902493715286,42.72861251980066
0 days 00:00:24.480025,-3.9018075466156006,5.546717047691345,-54.917823791503906,-1.0786962509155273,3.2807437777519226,-12.093669980764389,2.8231112957000732,-2.2659732699394226,42.82415381073952
0 days 00:00:24.480073,-3.9019631942113238,5.51519234975179,-54.94121487935384,-1.0785713791847231,3.2519148141145706,-12.086072720587254,2.8233918150266004,-2.2632775356372195,42.85514215876659
0 days 00:00:24.500014,-3.9019661347071333,5.485420147577921,-54.96646944681803,-1.0782938003540041,3.2248383462429047,-12.080338940024376,2.823672334353129,-2.2605818013350167,42.886130506793656
0 days 00:00:24.500034,-3.9028545320034027,5.471242815256119,-54.99690246582031,-1.078901678323746,3.2133567482233047,-12.079783610999584,2.8239528536796565,-2.2578860670328136,42.91711885482073
0 days 00:00:24.500040,-3.904339849948883,5.453203976154327,-55.04296875,-1.079509556293488,3.201875150203705,-12.079228281974792,2.824830293655395,-2.2513288259506226,42.96374046802521
0 days 00:00:24.520003,-3.9058251678943634,5.435165137052536,-55.08903503417969,-1.0804404318332677,3.1882722675800323,-12.08042182524999,2.8253847360610957,-2.2468928694725037,43.008613208929695
0 days 00:00:24.520035,-3.907631953557332,5.413300712903341,-55.15235964457194,-1.0813713073730473,3.17466938495636,-12.081615368525187,2.8262606461842847,-2.238631327946981,43.07074427604675
0 days 00:00:24.560029,-3.907112042109172,5.364284793535869,-55.20828183492025,-1.0799754858016968,3.1339150071144104,-12.07540649175644,2.827136556307475,-2.230369786421458,43.13287534316381
0 days 00:00:24.560036,-3.907741069793701,5.33582478761673,-55.27222776412964,-1.079728603363037,3.1137165427207947,-12.077221353848776,2.828012466430664,-2.222108244895935,43.19500641028086
0 days 00:00:24.600024,-3.908408562342326,5.307560761769613,-55.336594581604004,-1.0794817209243774,3.093518078327179,-12.07903621594111,2.8289268414179487,-2.2140426834424334,43.257558365662895
0 days 00:00:24.600026,-3.909662326176961,5.277420957883199,-55.39869499206543,-1.0798211097717285,3.071443835894267,-12.078584671020508,2.8298412164052325,-2.2059771219889317,43.32011032104492
0 days 00:00:24.600041,-3.9109160900115967,5.247281153996785,-55.460795402526855,-1.0800483624140425,3.0494163831075034,-12.07923616965612,2.8308677275975542,-2.1978647708892822,43.381559232870735
0 days 00:00:24.640030,-3.9132893085479736,5.209157228469849,-55.55781364440918,-1.080275615056356,3.0273889303207397,-12.079887668291729,2.8330136934916177,-2.181768298149109,43.477925976117454
0 days 00:00:24.640036,-3.9156105518341064,5.169683655103047,-55.65466785430908,-1.0804508924484253,3.004011829694112,-12.080375134944918,2.835159659385681,-2.1656718254089355,43.574292719364166
0 days 00:00:24.680002,-3.92193865776062,5.104364196459453,-55.848989486694336,-1.080626169840495,2.980634729067485,-12.080862601598104,2.841312487920125,-2.1237294673919678,43.76812688509623
0 days 00:00:24.680021,-3.9223891099294024,5.079821070035299,-55.87831401824951,-1.0808014472325649,2.957257628440857,-12.081350068251291,2.8415876626968375,-2.122563441594442,43.79696394999822
0 days 00:00:24.699968,-3.9232744375864668,5.064315676689148,-55.91055107116699,-1.0814116001129155,2.942918260892232,-12.084750056266785,2.8418628374735513,-2.1213974157969155,43.82580101490021
0 days 00:00:24.700014,-3.9241597652435303,5.0488102833429975,-55.94278812408447,-1.0816281182425365,2.929454826173328,-12.088388349328724,2.842531647000994,-2.119355457169669,43.85439977475575
0 days 00:00:24.700021,-3.9256772994995117,5.028878331184387,-55.9930362701416,-1.0818446363721579,2.9159913914544244,-12.092026642390662,2.843832663127354,-2.1128869397299628,43.901009627750945
0 days 00:00:24.720006,-3.927119553089142,4.999650359153748,-56.03971815109253,-1.0819858738354275,2.8932319368634904,-12.092098670346395,2.8451336792537143,-2.106418422290257,43.947619480746134
0 days 00:00:24.720064,-3.9290757576624555,4.966930985450745,-56.10264364878336,-1.0821271112986974,2.8704724822725574,-12.092170698302132,2.846948646363758,-2.0964585031781877,44.01047295048123
0 days 00:00:24.759993,-3.9278782208760576,4.924664258956909,-56.16636975606283,-1.0791146074022566,2.8381656748907904,-12.093043335846492,2.848763613473801,-2.0864985840661188,44.07332642021633
0 days 00:00:24.760001,-3.928905685742696,4.902896006902059,-56.234774907430015,-1.0783271051588514,2.8263573419480097,-12.09859501747858,2.8505785805838446,-2.0765386649540494,44.136179889951435
0 days 00:00:24.799964,-3.930112759272258,4.881312290827434,-56.303581873575844,-1.077539602915446,2.814549009005229,-12.104146699110666,2.8525731563568115,-2.0667632818222046,44.19943517446518
0 days 00:00:24.800016,-3.931319832801819,4.859728574752808,-56.37238883972168,-1.076531801904951,2.802764347621373,-12.11049690416881,2.854788030896868,-2.0569642271314352,44.26189193555287
0 days 00:00:24.800027,-3.932858904202779,4.830551226933798,-56.438340187072754,-1.0758559987658545,2.783386054493132,-12.113991490432195,2.8570029054369246,-2.0471651724406654,44.32434869664056
0 days 00:00:24.840010,-3.9395029942194624,4.768650452295939,-56.641639709472656,-1.0751801956267586,2.7640077613648915,-12.117486076695581,2.8643227985927036,-2.0046426909310475,44.52415363277708
0 days 00:00:24.840016,-3.9413652022679644,4.738050222396851,-56.70968278249105,-1.0745043924876625,2.744629468236651,-12.120980662958964,2.866860809780302,-1.9934207541601998,44.58870211953209
0 days 00:00:24.880036,-3.9409076372782392,4.677442193031311,-56.77272288004557,-1.0715088163103381,2.695243375641959,-12.119472273758479,2.869398820967901,-1.9821988173893519,44.65325060628709
0 days 00:00:24.880041,-3.943248351414998,4.653539935747783,-56.84249019622803,-1.0713115192594984,2.6825630551292785,-12.124691103185926,2.8719368321555,-1.970976880618504,44.7177990930421
0 days 00:00:24.899973,-3.9443038304646816,4.637977242469788,-56.87717247009277,-1.0711142222086594,2.669882734616598,-12.129909932613373,2.873189608256022,-1.9680945078531897,44.7472625374794
0 days 00:00:24.900002,-3.9453593095143633,4.6224145491917925,-56.91185474395752,-1.0705078669956758,2.6574551718575616,-12.13540702206748,2.8748514425186875,-1.9649593773342309,44.776447721890044
0 days 00:00:24.900031,-3.9467283089955645,4.606751044591268,-56.94591395060222,-1.0702150322142103,2.6449267977759954,-12.140281044301535,2.8765132767813544,-1.9618242468152722,44.80563290630068
0 days 00:00:24.920010,-3.9514550367991133,4.5719895760218305,-57.05064805348715,-1.0699221974327455,2.632398423694429,-12.145155066535587,2.8815328393663675,-1.9395911523274012,44.905492986951565
0 days 00:00:24.920041,-3.9558145999908447,4.538745403289795,-57.15620803833008,-1.06962936265128,2.619870049612863,-12.150029088769642,2.8861852373395647,-1.918875353676932,45.006178949560436
0 days 00:00:24.960011,-3.9589142203330994,4.501629173755646,-57.263097286224365,-1.068076585020338,2.603469618729183,-12.156232374055046,2.8908376353127614,-1.898159555026463,45.10686491216932
0 days 00:00:24.960070,-3.960655649503072,4.474037448565165,-57.33387724558512,-1.0665238073893955,2.5870691878455023,-12.16243565934045,2.8941318421136764,-1.8869682607196625,45.17144158624467
0 days 00:00:24.999975,-3.9627585013707485,4.454276601473491,-57.406588872273765,-1.0653324524561565,2.578499635060628,-12.170570611953735,2.8974260489145918,-1.8757769664128623,45.23601826032003
0 days 00:00:25.000004,-3.9648613532384234,4.434515754381815,-57.4793004989624,-1.0638494775408789,2.5690621194385344,-12.179317031587875,2.9010118756975447,-1.8654536349432809,45.29998346737453
0 days 00:00:25.000021,-3.9685815572738647,4.406507611274719,-57.58645820617676,-1.0623665026256015,2.5596246038164407,-12.188063451222012,2.9062150546482632,-1.846883007458278,45.398394754954744
0 days 00:00:25.040015,-3.972221851348877,4.364331245422363,-57.690640926361084,-1.0608036177498952,2.536018865449088,-12.19383488382612,2.9114182335989818,-1.8283123799732752,45.49680604253496
0 days 00:00:25.040027,-3.97477646668752,4.329252203305563,-57.76219209035238,-1.0592407328741893,2.512413127081735,-12.19960631643023,2.9155357338133308,-1.8168390762238278,45.56258577392215
0 days 00:00:25.080003,-3.976129810015361,4.2728982369105015,-57.83248488108317,-1.0564765759876797,2.467532464436122,-12.204119375773839,2.919653234027681,-1.8053657724743797,45.62836550530933
0 days 00:00:25.080012,-3.9796517491340637,4.250495940446854,-57.905099868774414,-1.0558810148920332,2.4566034717219214,-12.210954632077899,2.9237707342420305,-1.793892468724932,45.694145236696514
0 days 00:00:25.099993,-3.982722043991089,4.231695830821991,-57.95985507965088,-1.0552854537963867,2.445674479007721,-12.217789888381958,2.927436590194702,-1.78602135181427,45.74206519126892
0 days 00:00:25.100009,-3.985792338848114,4.212895721197128,-58.014610290527344,-1.0549125756536208,2.434344091585704,-12.224312475749425,2.930879763194493,-1.778551629611424,45.79029781477792
0 days 00:00:25.100022,-3.988667607307434,4.1943594217300415,-58.06936740875244,-1.0545396975108552,2.4230137041636874,-12.23083506311689,2.9341279097965787,-1.7713457175663538,45.83853234563555
0 days 00:00:25.120031,-3.9914066791534424,4.17158967256546,-58.12324810028076,-1.054030622754778,2.4074498670441766,-12.23648122378758,2.9373760563986644,-1.7641398055212838,45.88676687649318
0 days 00:00:25.120043,-3.9968312978744507,4.135666489601135,-58.230896949768066,-1.053521547998701,2.391886029924665,-12.24212738445827,2.9433097498757497,-1.74378045967647,45.988769565309795
0 days 00:00:25.160007,-4.000801861286163,4.103795051574707,-58.34165143966675,-1.051558417933328,2.380373937743051,-12.250879185540336,2.9492434433528354,-1.7234211138316564,46.09077225412641
0 days 00:00:25.160061,-4.0027289390563965,4.081475536028544,-58.4164841969808,-1.0495952878679549,2.3688618455614368,-12.2596309866224,2.9531336511884416,-1.7126136904671077,46.15685321035839
0 days 00:00:25.199993,-4.004934589068095,4.064796288808187,-58.492034912109375,-1.0479107300440471,2.3629900217056274,-12.269100745519001,2.957023859024048,-1.7018062671025596,46.22293416659037
0 days 00:00:25.200007,-4.007140239079793,4.04811704158783,-58.56758562723795,-1.0462330182393391,2.3578398674726486,-12.277496809760729,2.960907220840454,-1.690277174115181,46.290088817477226
0 days 00:00:25.200035,-4.009223818778992,4.031397581100464,-58.644067128499344,-1.0445553064346313,2.35268971323967,-12.285892874002457,2.9646685123443604,-1.678707867860794,46.35817425449689
0 days 00:00:25.240029,-4.009966731071472,3.98855447769165,-58.719488779703774,-1.0415369272232056,2.3214159160852432,-12.293229088187218,2.9684298038482666,-1.6671385616064067,46.426259691516556
0 days 00:00:25.240033,-4.012433350086212,3.9555449485778804,-58.79360198974609,-1.0402422547340393,2.2999756932258606,-12.29925686120987,2.972191095352173,-1.6555692553520198,46.49434512853622
0 days 00:00:25.280018,-4.016291856765747,3.9114009141921997,-58.90432357788085,-1.038947582244873,2.278535470366478,-12.305284634232523,2.977344274520874,-1.6328654438257217,46.59903894364833
0 days 00:00:25.280032,-4.021069556474686,3.8796698451042175,-59.01489806175231,-1.0385721027851105,2.2695082128047943,-12.311165302991869,2.982497453689575,-1.6101616322994232,46.703732758760445
0 days 00:00:25.300009,-4.0261529088020325,3.8446203470230103,-59.1296648979187,-1.038196623325348,2.2604809552431107,-12.317045971751215,2.9879562854766846,-1.5841393917798996,46.81261892616749
0 days 00:00:25.300042,-4.027428557475408,3.832068343957265,-59.16686749458313,-1.0378211438655853,2.251453697681427,-12.32292664051056,2.9896074136098223,-1.580614646275838,46.84394085407257
0 days 00:00:25.300070,-4.028704206148784,3.81951634089152,-59.20407009124756,-1.037199684551784,2.241517152105059,-12.32901556151254,2.9915045215969998,-1.577999188786461,46.87505452973502
0 days 00:00:25.320036,-4.029999792575836,3.8031772971153255,-59.24095869064331,-1.0365981629916599,2.2277935658182417,-12.334790485245842,2.9934016295841763,-1.5753837312970838,46.90616820539747
0 days 00:00:25.320052,-4.034509897232056,3.7673044204711914,-59.35200500488281,-1.0359966414315358,2.2140699795314243,-12.340565408979142,2.99851325580052,-1.553234440939767,47.01143959590367
0 days 00:00:25.360034,-4.038088440895081,3.738448679447174,-59.46659708023071,-1.0344635588782176,2.2073635288647244,-12.349886093820844,3.003624882016863,-1.5310851505824499,47.11671098640987
0 days 00:00:25.360044,-4.042021751403809,3.709439277648926,-59.582560539245605,-1.032930476324899,2.200657078198024,-12.359206778662546,3.0090912750789096,-1.5087821994509016,47.22335376058306
0 days 00:00:25.400002,-4.046173135439555,3.6860256989796953,-59.69865608215332,-1.0316154672985987,2.199546450660342,-12.368659547397069,3.0145576681409563,-1.4864792483193534,47.329996534756255
0 days 00:00:25.400030,-4.048383792241414,3.672923405965169,-59.776750246683754,-1.030300458272298,2.1984358231226606,-12.378112316131592,3.018083333969116,-1.4744875828425088,47.39863793055216
0 days 00:00:25.400069,-4.050594449043274,3.659821112950643,-59.854844411214195,-1.028694374220712,2.1963729858398438,-12.387018084526062,3.021900074822562,-1.4634481271107993,47.46782632668813
0 days 00:00:25.440001,-4.053199768066406,3.632463812828064,-59.93098163604736,-1.027482952390398,2.1800551414489746,-12.393966913223267,3.025716815676008,-1.4524086713790894,47.5370147228241
0 days 00:00:25.440028,-4.055347800254822,3.6032491525014243,-60.00827852884928,-1.0262715305600847,2.1637372970581055,-12.400915741920471,3.029076269694737,-1.4395118554433188,47.60736278692881
0 days 00:00:25.480019,-4.057173132896423,3.5627434651056924,-60.08671601613363,-1.0247374091829573,2.1361284255981445,-12.409005165100096,3.032435723713466,-1.4266150395075479,47.67771085103353
0 days 00:00:25.480030,-4.059806257486343,3.5406021177768707,-60.16276240348816,-1.0240110797541484,2.1268838942050934,-12.414703488349913,3.035795177732195,-1.4137182235717773,47.748058915138245
0 days 00:00:25.500002,-4.063639581203461,3.503473460674286,-60.2813515663147,-1.023284750325339,2.1176393628120422,-12.420401811599731,3.0403548308781216,-1.3858340978622437,47.860949754714966
0 days 00:00:25.500017,-4.064431995153427,3.494336634874344,-60.3103973865509,-1.0225584208965302,2.108394831418991,-12.426100134849548,3.041873574256897,-1.3859418034553528,47.884297251701355
0 days 00:00:25.500064,-4.0652244091033936,3.485199809074402,-60.33944320678711,-1.0214017629623413,2.0970469415187836,-12.431780695915222,3.0438226461410522,-1.3881528675556183,47.90766251087189
0 days 00:00:25.520016,-4.066231727600098,3.468439757823944,-60.36897087097169,-1.0204600095748901,2.0780758261680603,-12.43794310092926,3.0457717180252075,-1.3903639316558838,47.93102777004243
0 days 00:00:25.520037,-4.066906690597534,3.464008768399556,-60.39996274312338,-1.0191859006881714,2.071433772643407,-12.445569713910421,3.047720789909363,-1.3925749957561493,47.95439302921296
0 days 00:00:25.560025,-4.0745850801467896,3.4007145563761396,-60.63224569956461,-1.0179117918014526,2.0647917191187544,-12.45319632689158,3.056673288345337,-1.3359228372573853,48.179049372673035
0 days 00:00:25.560049,-4.077161153157552,3.3829622666041055,-60.709906260172524,-1.0166376829147339,2.058149665594101,-12.460822939872742,3.060523470242818,-1.3248126010100045,48.24908332029978
0 days 00:00:25.600000,-4.079534451166789,3.371323585510254,-60.78874174753825,-1.0151607990264893,2.05762122074763,-12.469624479611715,3.0643736521402998,-1.3137023647626243,48.319117267926536
0 days 00:00:25.600021,-4.081907749176025,3.359684904416402,-60.867577234903976,-1.0136042322431291,2.0583289038567316,-12.47745196024577,3.0683035169328963,-1.3013560005596707,48.3901252746582
0 days 00:00:25.600024,-4.085613250732422,3.3361988067626953,-60.98630428314209,-1.0120476654597694,2.059036586965833,-12.485279440879824,3.0735655852726524,-1.277162219796862,48.50102484226227
0 days 00:00:25.640001,-4.089762568473816,3.300608515739441,-61.103010177612305,-1.0109349148614069,2.0476400767053877,-12.491085767745972,3.078827653612409,-1.2529684390340532,48.61192440986633
0 days 00:00:25.640040,-4.093694686889648,3.2623472213745117,-61.219237327575684,-1.0098221642630443,2.036243566444942,-12.496892094612122,3.083872522626604,-1.2261036549295699,48.72234523296356
0 days 00:00:25.680001,-4.097778499126434,3.221845269203186,-61.33468198776245,-1.008861107485635,2.0226063983781,-12.50191593170166,3.0889173916407993,-1.1992388708250863,48.83276605606079
0 days 00:00:25.680027,-4.098910331726074,3.207669973373413,-61.365506172180176,-1.0079000507082263,2.0089692303112576,-12.506939768791199,3.091010281017848,-1.1987007430621555,48.85856640338898
0 days 00:00:25.699965,-4.099870324134827,3.1992751359939575,-61.39639186859131,-1.0067671537399296,2.0011125206947327,-12.512025117874146,3.093103170394897,-1.1981626152992249,48.88436675071716
0 days 00:00:25.700021,-4.100830316543579,3.190880298614502,-61.42727756500244,-1.0055043299992885,1.99182520310084,-12.517892976601921,3.0953259865442906,-1.1990550955136619,48.90938458840052
0 days 00:00:25.700038,-4.102101027965546,3.1795050501823425,-61.456944942474365,-1.004552225271861,1.9795574744542441,-12.522542516390484,3.0975488026936846,-1.1999475757280984,48.934402426083885
0 days 00:00:25.720017,-4.104164361953735,3.1586796045303345,-61.513726234436035,-1.0036001205444336,1.9672897458076477,-12.527192056179048,3.1005642414093018,-1.1913898587226868,48.98653417825699
0 days 00:00:25.720076,-4.105862200260162,3.150817155838013,-61.572706699371345,-1.0022825201352439,1.9679850141207376,-12.534040768941244,3.1035796801249185,-1.1828321417172756,49.0386659304301
0 days 00:00:25.760007,-4.11315643787384,3.086639046669007,-61.805856704711914,-1.0009649197260542,1.9686802824338279,-12.54088948170344,3.112191518147786,-1.117958764235179,49.264967223008476
0 days 00:00:25.799968,-4.11698842048645,3.062959094842275,-61.92230669657389,-0.999415397644043,1.9716588457425435,-12.547783176104227,3.1175730228424072,-1.0913002490997317,49.374523520469666
0 days 00:00:25.800028,-4.12082040309906,3.039279143015544,-62.038756688435875,-0.9981587444032942,1.9754415381522406,-12.554174962497893,3.122661658695766,-1.063837604863303,49.48458172593798
0 days 00:00:25.800032,-4.124326229095459,3.0153793692588806,-62.15508842468262,-0.9969020911625455,1.9792242305619376,-12.560566748891558,3.1274241379329135,-1.036155138696943,49.59452167579106
0 days 00:00:25.839999,-4.128460168838501,2.9814721941947937,-62.2688102722168,-0.9962735516684398,1.9729995216642107,-12.564348646572657,3.132186617170061,-1.008472672530583,49.704461625644136
0 days 00:00:25.840037,-4.13243293762207,2.9448196291923523,-62.38377571105957,-0.9956450121743337,1.966774812766484,-12.568130544253759,3.1367879254477367,-0.9780448164258685,49.815645166805815
0 days 00:00:25.880002,-4.136669635772705,2.905276656150818,-62.497556686401374,-0.9952804020472934,1.957659695829664,-12.570727978433881,3.1413892337254117,-0.947616960321154,49.926828707967495
