direction,PE,PE,PE,PE,PE,PN,PN,PN,PN,PN,PD,PD,PD,PD,PD
log_diff,37,39,54,80,95,37,39,54,80,95,37,39,54,80,95
timestamp,,,,,,,,,,,,,,,
0 days 00:01:36.479996,-1.6431893543763594,5.500625133514404,6.209214074271066,6.493299961090088,-1.436534353664943,11.11809172774806,1.7477627992630005,5.203326429639544,-20.90686941146851,-0.7677265150206429,1.6395623142069036,-1.4833273887634275,-6.1970511845179965,-0.2051615566015243,-1.0295889718191964
0 days 00:01:36.500004,-1.6432944803526908,5.5000317096710205,6.171142646244594,6.494325160980225,-1.4369789702551705,11.118108939161203,1.747766375541687,5.215368407113211,-20.90453147888184,-0.7677405050822667,1.6394326928890113,-1.4833445847034452,-6.1972817693437845,-0.2215073555707931,-1.029455440385001
0 days 00:01:36.500017,-1.643399606329022,5.499438285827637,6.133071218218122,6.494615978664822,-1.437423586845398,11.118126150574346,1.7477699518203735,5.22741038458688,-20.903590096367733,-0.7677544951438904,1.639303071571119,-1.483361780643463,-6.197512354169573,-0.22812295622295797,-1.0293219089508057
0 days 00:01:36.500025,-1.6435047323053533,5.498844861984253,6.09499979019165,6.49490679634942,-1.43800208568573,11.118143361987489,1.74777352809906,5.239452362060547,-20.902648713853626,-0.767470633983612,1.6391734502532265,-1.4833789765834806,-6.197742938995361,-0.23473855687512288,-1.0296778678894043
0 days 00:01:36.500046,-1.6436098582816847,5.498251438140869,6.032488918304443,6.495197614034017,-1.438580584526062,11.118160573400631,1.7477771043777466,5.25506591796875,-20.90170733133952,-0.7671867728233337,1.6390438289353342,-1.4833961725234983,-6.196628284454346,-0.24135415752728775,-1.030033826828003
0 days 00:01:36.520005,-1.6437149842580159,5.496377468109131,5.9699780464172365,6.495488431718615,-1.439159083366394,11.118177784813774,1.7473760843276978,5.270679473876953,-20.900765948825413,-0.7669029116630555,1.6389142076174419,-1.4835366010665894,-6.19551362991333,-0.24796975817945266,-1.0303897857666016
0 days 00:01:36.560003,-1.6438201102343473,5.495195388793945,5.907467174530029,6.495779249403212,-1.439737582206726,11.118194996226915,1.7452189922332764,5.286293029785156,-20.89982456631131,-0.7666190505027771,1.6387845862995494,-1.4829845428466797,-6.194398975372314,-0.25458535883161754,-1.0307457447052002
0 days 00:01:36.599935,-1.6439252362106787,5.495328585306804,5.844956302642823,6.4960700670878095,-1.440316081047058,11.118212207640058,1.7441068490346272,5.301906585693359,-20.898883183797203,-0.7663351893424988,1.638654964981657,-1.4827337662378948,-6.193284320831299,-0.2612009594837824,-1.0311017036437988
0 days 00:01:36.600010,-1.6440303621870098,5.495461781819662,5.782445430755615,6.496360884772407,-1.4406492710113525,11.1182294190532,1.7429947058359783,5.3175201416015625,-20.897941801283096,-0.7660528719425201,1.6385253436637648,-1.4824829896291096,-6.192169666290283,-0.26781656013594735,-1.0315576990445454
0 days 00:01:36.600041,-1.6441354881633412,5.49559497833252,5.724459648132324,6.4966517024570045,-1.440982460975647,11.118246630466343,1.741882562637329,5.3294486204783125,-20.89700041876899,-0.7657705545425415,1.6383957223458723,-1.4822322130203247,-6.191372076670329,-0.2744321607881122,-1.0320136944452922
0 days 00:01:36.600060,-1.6442406141396724,5.496383905410767,5.666473865509033,6.496942520141602,-1.4413156509399414,11.118263841879486,1.740332841873169,5.3413770993550616,-20.896059036254883,-0.7654882371425629,1.63826610102798,-1.4819037318229675,-6.190574487050374,-0.2810477614402771,-1.0324696898460388
0 days 00:01:36.640025,-1.6443457401160038,5.497172832489014,5.608488082885742,6.496689875920613,-1.4416488409042358,11.118281053292629,1.7387831211090088,5.3533055782318115,-20.894729614257812,-0.7652059197425842,1.6381364797100877,-1.4815752506256104,-6.18977689743042,-0.29030362764994305,-1.0329256852467854
0 days 00:01:36.680008,-1.6444508660923352,5.49684476852417,5.550502300262451,6.496437231699626,-1.4419820308685303,11.118298264705771,1.7385411262512207,5.3652340571085615,-20.893400192260742,-0.7649236023426056,1.6380068583921952,-1.4817564487457275,-6.188979307810466,-0.29955949385960895,-1.0333816806475322
0 days 00:01:36.699974,-1.6445559920686663,5.496592839558919,5.49251651763916,6.496184587478638,-1.4423152208328247,11.118315476118914,1.7386348247528076,5.377162535985311,-20.892070770263672,-0.764641284942627,1.6378772370743029,-1.4818072319030762,-6.188181718190511,-0.3088153600692749,-1.0338376760482788
0 days 00:01:36.700021,-1.6446611180449977,5.496340910593669,5.434530735015869,6.495931943257649,-1.4428076942761738,11.118332687532057,1.7387285232543945,5.3890910148620605,-20.8907413482666,-0.7641235689322153,1.6377476157564106,-1.4818580150604248,-6.187384128570557,-0.31807122627894086,-1.0339859525362651
0 days 00:01:36.700029,-1.644766244021329,5.496088981628418,5.369070450464885,6.495679299036662,-1.4433001677195232,11.1183498989452,1.7388222217559814,5.399952967961629,-20.88941192626953,-0.7636058529218038,1.6376179944385183,-1.4819087982177734,-6.187506914138794,-0.32732709248860675,-1.0341342290242512
0 days 00:01:36.700032,-1.6448713699976603,5.495849370956421,5.303610165913899,6.495426654815674,-1.4437926411628723,11.118367110358342,1.7389164566993713,5.410814921061198,-20.88808250427246,-0.7630881369113922,1.6374883731206258,-1.4819901585578918,-6.187629699707031,-0.3365829586982727,-1.0342825055122375
0 days 00:01:36.720006,-1.6449764959739916,5.495609760284424,5.238149881362915,6.495251496632894,-1.4442851146062214,11.118384321771485,1.7390106916427612,5.421676874160767,-20.887035687764484,-0.7625704209009806,1.6373587518027335,-1.4820715188980105,-6.1877524852752686,-0.345217764377594,-1.0344307820002239
0 days 00:01:36.760008,-1.645081621950323,5.496614456176758,5.172689596811931,6.495076338450114,-1.4447775880495708,11.118401533184628,1.738260269165039,5.432538827260335,-20.88598887125651,-0.7620527048905691,1.6372291304848412,-1.4815741777420044,-6.187875270843506,-0.3538525700569153,-1.03457905848821
0 days 00:01:36.799956,-1.6451867479266542,5.496912161509196,5.107229312260945,6.494901180267334,-1.44527006149292,11.11841874459777,1.7375775575637817,5.443400780359904,-20.884942054748535,-0.7615349888801575,1.6370995091669487,-1.481351335843404,-6.187998056411743,-0.3624873757362366,-1.0347273349761963
0 days 00:01:36.799972,-1.6452918739029856,5.497209866841634,5.041769027709961,6.494726022084554,-1.4456313848495483,11.118435956010913,1.7368948459625244,5.454262733459473,-20.88389523824056,-0.7609781622886658,1.6369698878490564,-1.481128493944804,-6.1881208419799805,-0.3711221814155578,-1.0348153625215804
0 days 00:01:36.800017,-1.6453969998793168,5.497507572174072,4.956329441070557,6.494550863901774,-1.4459927082061768,11.118453167424056,1.736212134361267,5.466245460510254,-20.882848421732586,-0.7604213356971741,1.636840266531164,-1.4809056520462036,-6.189592552185059,-0.3797569870948791,-1.0349033900669644
0 days 00:01:36.800092,-1.6455021258556481,5.497551679611206,4.8708898544311525,6.494375705718994,-1.4463540315628052,11.118470378837198,1.7351704835891724,5.478228187561035,-20.88180160522461,-0.7598645091056824,1.6367106452132716,-1.4809693694114685,-6.191064262390137,-0.3883917927742004,-1.0349914176123485
0 days 00:01:36.840016,-1.6456072518319795,5.49759578704834,4.785450267791749,6.494135856628418,-1.4467153549194336,11.118487590250341,1.7341288328170776,5.490210914611817,-20.881213188171387,-0.7593076825141907,1.6365810238953793,-1.4810330867767334,-6.1925359725952145,-0.39669213692347205,-1.0350794451577323
0 days 00:01:36.880035,-1.6457123778083107,5.496653079986572,4.700010681152344,6.493896007537842,-1.447076678276062,11.118504801663484,1.7334535121917725,5.502193641662598,-20.880624771118164,-0.758750855922699,1.636451402577487,-1.4813580513000488,-6.194007682800293,-0.4049924810727437,-1.0351674727031164
0 days 00:01:36.899937,-1.645817503784642,5.4962849617004395,4.61457109451294,6.493656158447266,-1.4474380016326904,11.118522013076626,1.7335077126820881,5.514176368713379,-20.88003635406494,-0.7581940293312073,1.6363217812595945,-1.4814240535100303,-6.195479393005371,-0.4132928252220154,-1.0352555002485004
0 days 00:01:36.899950,-1.6459226297609735,5.495916843414307,4.552433354513987,6.4934163093566895,-1.4477993249893188,11.11853922448977,1.7335619131724038,5.523065362657819,-20.879447937011722,-0.7576372027397156,1.6361921599417022,-1.4814900557200115,-6.198172637394497,-0.421593169371287,-1.0353435277938845
0 days 00:01:36.900001,-1.6460277557373046,5.495548725128174,4.490295614515032,6.493176460266113,-1.4482909917831421,11.118556435902912,1.7336161136627195,5.53195435660226,-20.8788595199585,-0.7568658709526062,1.63606253862381,-1.481556057929993,-6.2008658817836215,-0.42989351352055866,-1.0350937843322756
0 days 00:01:36.900071,-1.646132881713636,5.495055437088013,4.428157874516079,6.492936611175537,-1.4487826585769654,11.118573647316055,1.7337450981140137,5.540843350546701,-20.878271102905277,-0.7560945391654968,1.6359329173059174,-1.4816442728042603,-6.203559126172747,-0.4381938576698303,-1.0348440408706667
0 days 00:01:36.920011,-1.6462380076899672,5.494562149047852,4.366020134517125,6.492817958196004,-1.4492743253707885,11.118590858729197,1.7338740825653076,5.549732344491141,-20.877703348795578,-0.7553232073783874,1.635803295988025,-1.4817324876785278,-6.206252370561872,-0.4464312195777893,-1.0345942974090576
0 days 00:01:36.960012,-1.6463431336662986,5.4943389892578125,4.303882394518172,6.492699305216472,-1.4497659921646118,11.11860807014234,1.7335026264190674,5.558621338435581,-20.877135594685875,-0.7545518755912781,1.6356736746701328,-1.481296420097351,-6.208945614950998,-0.4546685814857483,-1.0343445539474487
0 days 00:01:36.999944,-1.64644825964263,5.494456132253011,4.241744654519217,6.4925806522369385,-1.450257658958435,11.118625281555483,1.7330895264943442,5.567510332380023,-20.876567840576172,-0.7537805438041687,1.6355440533522403,-1.4810863335927327,-6.211638859340122,-0.4629059433937073,-1.0340948104858398
0 days 00:01:36.999951,-1.6465533856189611,5.49457327524821,4.179606914520264,6.492461999257405,-1.4506314198176067,11.118642492968625,1.7326764265696208,5.576399326324463,-20.876000086466473,-0.7531094749768575,1.635414432034348,-1.4808762470881145,-6.214332103729248,-0.4711433053016662,-1.0335865418116252
0 days 00:01:37.000006,-1.6466585115952925,5.494690418243408,4.1072196165720625,6.492343346277873,-1.451005180676778,11.118659704381768,1.7322633266448977,5.586457093556722,-20.875432332356773,-0.7524384061495463,1.6352848107164557,-1.480666160583496,-6.218088626861572,-0.4793806672096252,-1.0330782731374104
0 days 00:01:37.000044,-1.646763637571624,5.4952380657196045,4.034832318623861,6.49222469329834,-1.4513789415359497,11.11867691579491,1.731290578842163,5.596514860788981,-20.87486457824707,-0.7517673373222351,1.6351551893985632,-1.4803993105888367,-6.2218451499938965,-0.4876180291175842,-1.0325700044631958
0 days 00:01:37.040037,-1.646868763547955,5.495785713195801,3.962445020675659,6.492087682088216,-1.4517527023951213,11.118694127208054,1.7303178310394287,5.60657262802124,-20.874181747436523,-0.751096268494924,1.635025568080671,-1.4801324605941772,-6.225601673126221,-0.49575008948643995,-1.0320617357889812
0 days 00:01:37.080057,-1.6469738895242865,5.494141578674316,3.890057722727458,6.491950670878093,-1.4521264632542927,11.118711338621196,1.7291499376296997,5.616630395253499,-20.873498916625977,-0.7504251996676127,1.6348959467627786,-1.479288935661316,-6.229358196258545,-0.5038821498552958,-1.0315534671147664
0 days 00:01:37.099936,-1.6470790155006179,5.493721803029378,3.8176704247792568,6.491813659667969,-1.4525002241134644,11.118728550034339,1.729108492533366,5.626688162485759,-20.87281608581543,-0.7497541308403015,1.634766325444886,-1.4791100025177002,-6.233114719390869,-0.5120142102241516,-1.0310451984405518
0 days 00:01:37.099960,-1.647184141476949,5.49330202738444,3.745283126831055,6.491676648457845,-1.4524614214897156,11.118745761447482,1.729067047437032,5.636745929718018,-20.872133255004883,-0.7499584754308065,1.6346367041269938,-1.4789310693740845,-6.236871242523193,-0.5201462705930073,-1.0306312243143718
0 days 00:01:37.100016,-1.6472892674532804,5.492882251739502,3.6927334368228917,6.491539637247722,-1.4524226188659668,11.118762972860624,1.7290256023406982,5.644093751907349,-20.871450424194336,-0.7501628200213114,1.6345070828091015,-1.4787521362304688,-6.239754855632782,-0.5282783309618632,-1.0302172501881917
0 days 00:01:37.100038,-1.6473943934296116,5.4923460483551025,3.6401837468147282,6.491402626037598,-1.452383816242218,11.118780184273767,1.7289685606956482,5.65144157409668,-20.87076759338379,-0.7503671646118164,1.634377461491209,-1.4785312414169312,-6.242638468742371,-0.536410391330719,-1.0298032760620117
0 days 00:01:37.120038,-1.647499519405943,5.491809844970703,3.5876340568065648,6.490924119949341,-1.4523450136184692,11.11879739568691,1.728911519050598,5.658789396286011,-20.87032413482666,-0.7505715092023214,1.6342478401733167,-1.4783103466033936,-6.245522081851959,-0.5497637987136841,-1.0293893019358318
0 days 00:01:37.160016,-1.6476046453822744,5.49185037612915,3.535084366798401,6.490445613861084,-1.4523062109947205,11.11881460710005,1.728044509887695,5.666137218475342,-20.86988067626953,-0.7507758537928263,1.6341182188554244,-1.4769614934921265,-6.248405694961548,-0.5631172060966492,-1.0289753278096516
0 days 00:01:37.199980,-1.6477097713586055,5.4920328458150225,3.4825346767902374,6.489967107772827,-1.4522674083709717,11.118831818513193,1.727633237838745,5.673485040664673,-20.869437217712406,-0.7509801983833313,1.633988597537532,-1.4764540592829387,-6.2512893080711365,-0.5764706134796143,-1.0285613536834717
0 days 00:01:37.200000,-1.647814897334937,5.4922153155008955,3.429984986782074,6.48948860168457,-1.452080210049947,11.118849029926336,1.727221965789795,5.680832862854004,-20.868993759155277,-0.7515783905982971,1.6338589762196396,-1.4759466250737507,-6.254172921180725,-0.5898240208625793,-1.0283356507619221
0 days 00:01:37.200003,-1.6479200233112683,5.492397785186768,3.3774352967739105,6.488495281764439,-1.4518930117289226,11.118866241339479,1.7268106937408447,5.688180685043335,-20.869246346609938,-0.7521765828132629,1.6337293549017473,-1.475439190864563,-6.257056534290314,-0.5982072268213544,-1.0281099478403728
0 days 00:01:37.200009,-1.6480251492875995,5.492809057235718,3.324885606765747,6.487501961844308,-1.451705813407898,11.118883452752621,1.7258655428886414,5.695528507232666,-20.869498934064595,-0.7527747750282288,1.6335997335838548,-1.4748059511184692,-6.259940147399902,-0.6065904327801296,-1.0278842449188232
0 days 00:01:37.240001,-1.6481302752639309,5.493220329284668,3.22317236661911,6.486508641924177,-1.4515186150868733,11.118900664165764,1.724920392036438,5.709275007247925,-20.869751521519255,-0.7533729672431946,1.6334701122659625,-1.4741727113723757,-6.265908360481262,-0.6149736387389046,-1.0276585419972737
0 days 00:01:37.280038,-1.648235401240262,5.492301940917969,3.121459126472473,6.485515322004046,-1.4513314167658489,11.118917875578907,1.7235325574874878,5.723021507263184,-20.870004108973912,-0.7539711594581604,1.6333404909480702,-1.474431395530701,-6.271876573562622,-0.6233568446976798,-1.0274328390757244
0 days 00:01:37.299935,-1.6483405272165934,5.492059111595154,3.019745886325836,6.4845220020839145,-1.4511442184448242,11.11893508699205,1.723411738872528,5.736768007278442,-20.870256696428573,-0.7545693516731262,1.633210869630178,-1.4744705557823183,-6.277844786643982,-0.6317400506564549,-1.0272071361541748
0 days 00:01:37.299980,-1.6484456531929248,5.491816282272339,2.918032646179199,6.483528682163784,-1.450976401567459,11.118952298405192,1.7232909202575684,5.750514507293701,-20.87050928388323,-0.7548776715993881,1.6330812483122854,-1.4745097160339355,-6.283812999725342,-0.64012325661523,-1.0271714478731155
0 days 00:01:37.299995,-1.648550779169256,5.491573452949524,2.8691700994968414,6.482535362243652,-1.450808584690094,11.118969509818335,1.7231701016426086,5.757134974002838,-20.87076187133789,-0.75518599152565,1.6329516269943931,-1.474548876285553,-6.286670982837677,-0.6485064625740051,-1.0271357595920563
0 days 00:01:37.300004,-1.6486559051455874,5.491330623626709,2.8203075528144836,6.4818870544433596,-1.4506407678127289,11.118986721231478,1.723049283027649,5.763755440711975,-20.871219635009766,-0.7554943114519119,1.6328220056765008,-1.4745880365371704,-6.289528965950012,-0.6607024550437928,-1.027100071310997
0 days 00:01:37.320035,-1.6487610311219187,5.490518569946289,2.771445006132126,6.481238746643067,-1.4504729509353638,11.11900393264462,1.7226440906524658,5.770375907421112,-20.87167739868164,-0.7558026313781738,1.6326923843586083,-1.4747226238250732,-6.292386949062347,-0.6728984475135803,-1.0270643830299377
0 days 00:01:37.360040,-1.64886615709825,5.490437984466553,2.722582459449768,6.480590438842774,-1.4503051340579984,11.119021144057763,1.7211151123046875,5.776996374130249,-20.872135162353516,-0.7561109513044357,1.632562763040716,-1.4742149114608765,-6.295244932174683,-0.6850944399833679,-1.0270286947488787
0 days 00:01:37.399990,-1.6489712830745813,5.49073600769043,2.6737199127674103,6.479942131042481,-1.4501373171806333,11.119038355470906,1.7196685075759888,5.783616840839386,-20.87259292602539,-0.7564192712306976,1.6324331417228237,-1.4734455347061155,-6.298102915287018,-0.6972904324531555,-1.0269930064678194
0 days 00:01:37.399996,-1.6490764090509127,5.490946054458618,2.6248573660850525,6.479293823242188,-1.4499695003032682,11.119055566884049,1.7191353142261505,5.790237307548523,-20.873050689697266,-0.7567275911569595,1.6323035204049312,-1.4732840061187742,-6.300960898399353,-0.7094864249229431,-1.0269573181867602
0 days 00:01:37.400023,-1.6491815350272439,5.491156101226807,2.5759948194026947,6.479192829132081,-1.449801683425903,11.119072778297191,1.7186021208763123,5.79685777425766,-20.87384777069092,-0.7570359110832214,1.632173899087039,-1.473122477531433,-6.303818881511688,-0.715988552570343,-1.026921629905701
0 days 00:01:37.400026,-1.6492866610035752,5.491366147994995,2.527132272720337,6.479091835021974,-1.4495330810546874,11.119089989710334,1.7180689275264738,5.803478240966797,-20.87464485168457,-0.7573932051658631,1.6320442777691466,-1.4729609489440918,-6.306676864624023,-0.7224906802177429,-1.0267548561096194
0 days 00:01:37.440003,-1.6493917869799064,5.491576194763184,2.4500935554504393,6.478990840911866,-1.4492644786834716,11.119107201123477,1.7175357341766355,5.813398265838623,-20.87544193267822,-0.7577504992485047,1.631914656451254,-1.4727994203567505,-6.309667682647705,-0.7289928078651429,-1.0265880823135378
0 days 00:01:37.479982,-1.6494969129562378,5.490992069244385,2.373054838180542,6.478889846801758,-1.4489958763122557,11.11912441253662,1.7171432375907898,5.823318290710449,-20.876239013671874,-0.7581077933311462,1.6317850351333618,-1.47256737947464,-6.312658500671387,-0.7354949355125427,-1.026421308517456
0 days 00:01:37.480002,-1.6494478225708007,5.490407943725586,2.2960161209106444,6.47878885269165,-1.44872727394104,11.119202995300292,1.7167507410049438,5.833238315582276,-20.877036094665527,-0.7584650874137878,1.6318577766418456,-1.4723353385925293,-6.315649318695068,-0.7419970631599426,-1.0262545347213745
0 days 00:01:37.499933,-1.6493987321853638,5.49005921681722,2.2189774036407472,6.4786878585815435,-1.4484586715698242,11.119281578063964,1.7166943947474163,5.843158340454101,-20.87783317565918,-0.7588223814964294,1.6319305181503296,-1.472233732541402,-6.31864013671875,-0.7484991908073425,-1.026087760925293
0 days 00:01:37.500012,-1.6493496417999267,5.4897104899088545,2.1419386863708496,6.478586864471436,-1.448354893260532,11.119360160827636,1.7166380484898884,5.853078365325928,-20.878630256652833,-0.7590565880139669,1.6320032596588134,-1.4721321264902751,-6.321630954742432,-0.7550013184547424,-1.025773564974467
0 days 00:01:37.500015,-1.6493005514144898,5.489361763000488,2.1003699832492404,6.478485870361328,-1.4482511149512396,11.119438743591308,1.7165817022323608,5.858005046844482,-20.879427337646483,-0.7592907945315043,1.6320760011672975,-1.472030520439148,-6.322064664628771,-0.7615034461021424,-1.0254593690236409
0 days 00:01:37.500048,-1.6492514610290527,5.489157319068909,2.058801280127631,6.478384876251221,-1.4481473366419475,11.11951732635498,1.7165274024009705,5.862931728363037,-20.880224418640136,-0.7595250010490417,1.6321487426757812,-1.4719825983047485,-6.32249837451511,-0.7680055737495423,-1.025145173072815
0 days 00:01:37.500066,-1.6491754651069641,5.488952875137329,2.017232577006022,6.478283882141113,-1.4480435583326552,11.119612693786621,1.71647310256958,5.867858409881592,-20.88102149963379,-0.7597592075665792,1.6323029398918152,-1.4719346761703491,-6.322932084401448,-0.7745077013969421,-1.024830977121989
0 days 00:01:37.520025,-1.6490994691848757,5.4887484312057495,1.975663873884413,6.478636605398996,-1.4479397800233629,11.119708061218262,1.7164188027381895,5.8727850914001465,-20.881322860717773,-0.7599934140841166,1.6324571371078491,-1.4718867540359497,-6.3233657942877874,-0.7839204158101764,-1.0245167811711628
0 days 00:01:37.520040,-1.6489036679267883,5.48854398727417,1.9340951707628038,6.478989328656878,-1.4478360017140706,11.11985969543457,1.716364502906799,5.877711772918701,-20.881624221801758,-0.760227620601654,1.6324549317359924,-1.4718388319015503,-6.323799504174127,-0.7933331302234105,-1.024202585220337
0 days 00:01:37.560001,-1.6487078666687012,5.488617420196533,1.8925264676411946,6.47934205191476,-1.4477322234047785,11.12001132965088,1.7156813144683838,5.882638454437256,-20.881925582885742,-0.7604618271191915,1.6324527263641355,-1.4713175296783447,-6.324233214060466,-0.8027458446366447,-1.023888389269511
0 days 00:01:37.560036,-1.648618006706238,5.4886908531188965,1.8509577645195856,6.479694775172642,-1.4476284450954862,11.12006244659424,1.7149981260299685,5.8875651359558105,-20.882226943969727,-0.7606960336367289,1.6323794841766355,-1.4707962274551392,-6.324666923946804,-0.8121585590498788,-1.0235741933186848
0 days 00:01:37.599964,-1.6485281467437745,5.488776016235351,1.8093890613979764,6.480047498430524,-1.4475246667861938,11.120113563537599,1.714726758003235,5.892491817474365,-20.88252830505371,-0.7609302401542664,1.6323062419891354,-1.4705488443374635,-6.325100633833143,-0.821571273463113,-1.0232599973678589
0 days 00:01:37.600017,-1.6484382867813112,5.488861179351806,1.7678203582763672,6.480400221688407,-1.4474568631913927,11.120164680480958,1.7144553899765016,5.89741849899292,-20.882829666137695,-0.7611737781100802,1.6322329998016356,-1.4703014612197878,-6.325534343719482,-0.8309839878763472,-1.0229827695422702
0 days 00:01:37.600036,-1.6483484268188477,5.488946342468262,1.726962685585022,6.480752944946289,-1.4473890595965915,11.120215797424317,1.7141840219497682,5.901790195041233,-20.88313102722168,-0.7614173160658942,1.6321597576141356,-1.4700540781021119,-6.325310283237034,-0.8403967022895813,-1.0227055417166815
0 days 00:01:37.600040,-1.6482585668563845,5.489031505584717,1.6861050128936768,6.48132172497836,-1.4473212560017903,11.120266914367676,1.7139126539230347,5.906161891089545,-20.88269597833807,-0.7616608540217081,1.6320865154266355,-1.4698066949844362,-6.325086222754584,-0.8462996103546836,-1.022428313891093
0 days 00:01:37.600047,-1.6481388807296753,5.489116668701172,1.6452473402023315,6.481890505010432,-1.447253452406989,11.12038771311442,1.7136412858963013,5.910533587137858,-20.882260929454457,-0.7619043919775221,1.6322363615036009,-1.4695593118667605,-6.324862162272136,-0.8522025184197859,-1.0221510860655043
0 days 00:01:37.640005,-1.6480191946029663,5.489254951477051,1.6043896675109863,6.482459285042503,-1.4471856488121881,11.120508511861166,1.7123628854751587,5.914905283186171,-20.881825880570847,-0.762147929933336,1.6323862075805662,-1.468767523765564,-6.324638101789686,-0.8581054264848883,-1.0218738582399156
0 days 00:01:37.640025,-1.647899508476257,5.4888060092926025,1.5635319948196413,6.483028065074574,-1.447117845217387,11.12062931060791,1.7120243906974792,5.919276979234484,-20.881390831687234,-0.76239146788915,1.6325360536575315,-1.468097746372223,-6.324414041307238,-0.8640083345499906,-1.021596630414327
0 days 00:01:37.680000,-1.647718369960785,5.488357067108154,1.5226743221282961,6.4835968451066455,-1.4470500416225858,11.12082576751709,1.7116858959197998,5.923648675282796,-20.880955782803625,-0.7626350058449639,1.6327988505363464,-1.4674279689788818,-6.324189980824788,-0.8699112426150929,-1.0213194025887384
0 days 00:01:37.680048,-1.6475372314453125,5.488146185874939,1.481816649436951,6.484165625138716,-1.4469822380277846,11.12102222442627,1.7116521000862122,5.928020371331109,-20.88052073392001,-0.7628785438007779,1.6330616474151611,-1.4672299027442932,-6.3239659203423395,-0.8758141506801952,-1.0210421747631497
0 days 00:01:37.699940,-1.6474879086017609,5.487935304641724,1.4409589767456057,6.484734405170787,-1.4469144344329834,11.121065378189087,1.7116183042526245,5.932392067379421,-20.880085685036402,-0.7631220817565918,1.633083164691925,-1.4670318365097046,-6.32374185985989,-0.8817170587452975,-1.020764946937561
0 days 00:01:37.699977,-1.6474385857582092,5.487724423408508,1.4001013040542605,6.485303185202858,-1.4468672143088446,11.121108531951904,1.7115845084190369,5.936763763427734,-20.87965063615279,-0.7632134358088175,1.633104681968689,-1.4668337702751157,-6.323517799377441,-0.8876199668103998,-1.0203750398423936
0 days 00:01:37.700045,-1.6473892629146576,5.487513542175293,1.3600568903817072,6.48587196523493,-1.446819994184706,11.121151685714723,1.7115507125854492,5.94063679377238,-20.87921558726918,-0.7633047898610433,1.6331261992454529,-1.4666357040405271,-6.322516918182373,-0.8935228748755022,-1.0199851327472262
0 days 00:01:37.700048,-1.647339940071106,5.487380027770996,1.3200124767091541,6.486440745267001,-1.4467727740605671,11.12119483947754,1.711469292640686,5.944509824117024,-20.878780538385566,-0.763396143913269,1.6331477165222168,-1.4664564430713651,-6.321516036987305,-0.8994257829406045,-1.019595225652059
0 days 00:01:37.700082,-1.6472201347351074,5.487246513366699,1.2799680630366008,6.487009525299072,-1.4467255539364285,11.121315956115723,1.7113878726959229,5.94838285446167,-20.878345489501957,-0.7634874979654948,1.6335390210151672,-1.4662771821022034,-6.320515155792236,-0.9053286910057068,-1.0192053185568917
0 days 00:01:37.719985,-1.6471003293991089,5.487112998962402,1.2399236493640475,6.487779670291477,-1.4466783338122897,11.121437072753906,1.7113064527511597,5.952255884806315,-20.877797656589088,-0.7635788520177206,1.6339303255081177,-1.4660979211330414,-6.319514274597168,-0.9128543867005242,-1.0188154114617243
0 days 00:01:37.720023,-1.6468031406402588,5.4869794845581055,1.1998792356914945,6.488549815283881,-1.4466311136881511,11.121660709381104,1.7112250328063965,5.95612891515096,-20.87724982367622,-0.7636702060699463,1.6346008777618408,-1.4659186601638794,-6.3185133934021,-0.9203800823953416,-1.0184255043665569
0 days 00:01:37.760015,-1.6465059518814087,5.487081050872803,1.1598348220189412,6.489319960276286,-1.4465838935640123,11.1218843460083,1.7104129791259766,5.9600019454956055,-20.876701990763348,-0.763761560122172,1.635271430015564,-1.4650939106941223,-6.317512512207031,-0.9279057780901591,-1.0180355972713897
0 days 00:01:37.760017,-1.646336317062378,5.4871826171875,1.1197904083463879,6.49009010526869,-1.4465366734398737,11.121991395950317,1.7096009254455566,5.963874975840251,-20.87615415785048,-0.7638529141743978,1.6355927884578705,-1.4642691612243652,-6.316511631011963,-0.9354314737849765,-1.0176456901762223
0 days 00:01:37.799933,-1.6461666822433472,5.487424731254578,1.0797459946738348,6.490860250261095,-1.4464894533157349,11.122098445892334,1.7091558873653412,5.9677480061848955,-20.87560632493761,-0.7639442682266235,1.635914146900177,-1.4638150036334991,-6.3155107498168945,-0.9429571694797939,-1.017255783081055
0 days 00:01:37.799940,-1.6459970474243164,5.487666845321655,1.0397015810012815,6.491630395253499,-1.4464352793163724,11.12220549583435,1.7087108492851257,5.971621036529541,-20.875058492024742,-0.7640002965927124,1.6362355053424835,-1.463360846042633,-6.314509868621826,-0.9504828651746113,-1.016972859700521
0 days 00:01:37.800002,-1.6458274126052856,5.487908959388733,1.0001894831657407,6.492400540245904,-1.44638110531701,11.122312545776367,1.7082658112049103,5.974853091769749,-20.87451065911187,-0.7640563249588013,1.63655686378479,-1.462906688451767,-6.313038031260173,-0.9580085608694288,-1.016689936319987
0 days 00:01:37.800033,-1.6456919014453888,5.4881510734558105,0.9606773853302,6.493170685238308,-1.4463269313176472,11.12242841720581,1.7078207731246948,5.978085147009955,-20.873962826199,-0.7641123533248901,1.636935442686081,-1.4624525308609009,-6.311566193898519,-0.9655342565642462,-1.0164070129394533
